ddat-profession-capability-framework	ddat-profession-capability-framework-skill-type	ddat-profession-capability-framework-job-family	ddat-profession-capability-framework-role	ddat-profession-capability-framework-role-level	ddat-profession-capability-framework-skill	ddat-profession-capability-framework-level	start-date	end-date
325120.16	10	104	1026	1097.01	1117	104		
325120.16	10	104	1026	1097.01	1117	105		
325120.66	11	104	1026	1097.01	1072	101		
325120.66	11	104	1026	1097.01	1072	102		
325120.66	11	104	1026	1097.01	1072	103		
325120.66	11	104	1026	1097.01	1072	104		
325120.66	11	104	1026	1097.01	1072	105		
325120.71	11	104	1026	1097.01	1110	101		
325120.71	11	104	1026	1097.01	1110	102		
325120.71	11	104	1026	1097.01	1110	103		
325120.71	11	104	1026	1097.01	1110	104		
325120.71	11	104	1026	1097.01	1110	105		
325130.11	10	104	1026	1098.01	1054	101		
325130.11	10	104	1026	1098.01	1054	102		
325130.11	10	104	1026	1098.01	1054	103		
325130.11	10	104	1026	1098.01	1054	104		
325130.11	10	104	1026	1098.01	1054	105		
325130.16	10	104	1026	1098.01	1117	101		
325130.16	10	104	1026	1098.01	1117	102		
325130.16	10	104	1026	1098.01	1117	103		
325130.16	10	104	1026	1098.01	1117	104		
325130.16	10	104	1026	1098.01	1117	105		
325130.66	11	104	1026	1098.01	1072	101		
325130.66	11	104	1026	1098.01	1072	102		
325130.66	11	104	1026	1098.01	1072	103		
325130.66	11	104	1026	1098.01	1072	104		
325130.66	11	104	1026	1098.01	1072	105		
325130.71	11	104	1026	1098.01	1110	101		
325130.71	11	104	1026	1098.01	1110	102		
325130.71	11	104	1026	1098.01	1110	103		
325130.71	11	104	1026	1098.01	1110	104		
325130.71	11	104	1026	1098.01	1110	105		
325330.11	10	104	1027	1099.01	1054	101		
325330.11	10	104	1027	1099.01	1054	102		
325330.11	10	104	1027	1099.01	1054	103		
325330.11	10	104	1027	1099.01	1054	104		
325330.11	10	104	1027	1099.01	1054	105		
325330.16	10	104	1027	1099.01	1117	101		
325330.16	10	104	1027	1099.01	1117	102		
325330.16	10	104	1027	1099.01	1117	103		
325330.16	10	104	1027	1099.01	1117	104		
325330.16	10	104	1027	1099.01	1117	105		
325330.66	11	104	1027	1099.01	1072	101		
325330.66	11	104	1027	1099.01	1072	102		
325330.66	11	104	1027	1099.01	1072	103		
325330.66	11	104	1027	1099.01	1072	104		
325330.66	11	104	1027	1099.01	1072	105		
325330.71	11	104	1027	1099.01	1110	101		
325330.71	11	104	1027	1099.01	1110	102		
325330.71	11	104	1027	1099.01	1110	103		
325330.71	11	104	1027	1099.01	1110	104		
325330.71	11	104	1027	1099.01	1110	105		
325340.11	10	104	1027	1100.01	1054	101		
325340.11	10	104	1027	1100.01	1054	102		
325340.11	10	104	1027	1100.01	1054	103		
325340.11	10	104	1027	1100.01	1054	104		
325340.11	10	104	1027	1100.01	1054	105		
325340.16	10	104	1027	1100.01	1117	101		
325340.16	10	104	1027	1100.01	1117	102		
325340.16	10	104	1027	1100.01	1117	103		
325340.16	10	104	1027	1100.01	1117	104		
325340.16	10	104	1027	1100.01	1117	105		
325340.66	11	104	1027	1100.01	1072	101		
325340.66	11	104	1027	1100.01	1072	102		
325340.66	11	104	1027	1100.01	1072	103		
325340.66	11	104	1027	1100.01	1072	104		
325340.66	11	104	1027	1100.01	1072	105		
325340.71	11	104	1027	1100.01	1110	101		
325340.71	11	104	1027	1100.01	1110	102		
325340.71	11	104	1027	1100.01	1110	103		
325340.71	11	104	1027	1100.01	1110	104		
325340.71	11	104	1027	1100.01	1110	105		
325350.11	10	104	1027	1101.01	1054	101		
325350.11	10	104	1027	1101.01	1054	102		
325350.11	10	104	1027	1101.01	1054	103		
325350.11	10	104	1027	1101.01	1054	104		
325350.11	10	104	1027	1101.01	1054	105		
325350.16	10	104	1027	1101.01	1117	101		
325350.16	10	104	1027	1101.01	1117	102		
325350.16	10	104	1027	1101.01	1117	103		
325350.16	10	104	1027	1101.01	1117	104		
325350.16	10	104	1027	1101.01	1117	105		
325350.66	11	104	1027	1101.01	1072	101		
325350.66	11	104	1027	1101.01	1072	102		
325350.66	11	104	1027	1101.01	1072	103		
325350.66	11	104	1027	1101.01	1072	104		
325350.66	11	104	1027	1101.01	1072	105		
325350.71	11	104	1027	1101.01	1110	101		
325350.71	11	104	1027	1101.01	1110	102		
325350.71	11	104	1027	1101.01	1110	103		
325350.71	11	104	1027	1101.01	1110	104		
325350.71	11	104	1027	1101.01	1110	105		
325360.11	10	104	1027	1102.01	1054	101		
325360.11	10	104	1027	1102.01	1054	102		
325360.11	10	104	1027	1102.01	1054	103		
325360.11	10	104	1027	1102.01	1054	104		
325360.11	10	104	1027	1102.01	1054	105		
325360.16	10	104	1027	1102.01	1117	101		
325360.16	10	104	1027	1102.01	1117	102		
325360.16	10	104	1027	1102.01	1117	103		
325360.16	10	104	1027	1102.01	1117	104		
325360.16	10	104	1027	1102.01	1117	105		
325360.66	11	104	1027	1102.01	1072	101		
325360.66	11	104	1027	1102.01	1072	102		
325360.66	11	104	1027	1102.01	1072	103		
325360.66	11	104	1027	1102.01	1072	104		
325360.66	11	104	1027	1102.01	1072	105		
325360.71	11	104	1027	1102.01	1110	101		
325360.71	11	104	1027	1102.01	1110	102		
325360.71	11	104	1027	1102.01	1110	103		
325360.71	11	104	1027	1102.01	1110	104		
325360.71	11	104	1027	1102.01	1110	105		
325560.11	10	104	1028	1103.01	1054	101		
325560.11	10	104	1028	1103.01	1054	102		
325560.11	10	104	1028	1103.01	1054	103		
325560.11	10	104	1028	1103.01	1054	104		
325560.11	10	104	1028	1103.01	1054	105		
325560.16	10	104	1028	1103.01	1072	101		
325560.16	10	104	1028	1103.01	1072	102		
325560.16	10	104	1028	1103.01	1072	103		
325560.16	10	104	1028	1103.01	1072	104		
325560.16	10	104	1028	1103.01	1072	105		
325560.21	10	104	1028	1103.01	1110	101		
325560.21	10	104	1028	1103.01	1110	102		
325560.21	10	104	1028	1103.01	1110	103		
325560.21	10	104	1028	1103.01	1110	104		
325560.21	10	104	1028	1103.01	1110	105		
325560.26	10	104	1028	1103.01	1117	101		
325560.26	10	104	1028	1103.01	1117	102		
325560.26	10	104	1028	1103.01	1117	103		
325560.26	10	104	1028	1103.01	1117	104		
325560.26	10	104	1028	1103.01	1117	105		
325560.31	10	104	1028	1104.01	1054	101		
325560.31	10	104	1028	1104.01	1054	102		
325560.31	10	104	1028	1104.01	1054	103		
325560.31	10	104	1028	1104.01	1054	104		
325560.31	10	104	1028	1104.01	1054	105		
325560.36	10	104	1028	1104.01	1072	101		
325560.36	10	104	1028	1104.01	1072	102		
325560.36	10	104	1028	1104.01	1072	103		
325560.36	10	104	1028	1104.01	1072	104		
325560.36	10	104	1028	1104.01	1072	105		
325560.41	10	104	1028	1104.01	1110	101		
325560.41	10	104	1028	1104.01	1110	102		
325560.41	10	104	1028	1104.01	1110	103		
325560.41	10	104	1028	1104.01	1110	104		
325560.41	10	104	1028	1104.01	1110	105		
325560.46	10	104	1028	1104.01	1117	101		
325560.46	10	104	1028	1104.01	1117	102		
325560.46	10	104	1028	1104.01	1117	103		
325560.46	10	104	1028	1104.01	1117	104		
325560.46	10	104	1028	1104.01	1117	105		
325560.51	10	104	1028	1105.01	1054	101		
325560.51	10	104	1028	1105.01	1054	102		
325560.51	10	104	1028	1105.01	1054	103		
325560.51	10	104	1028	1105.01	1054	104		
325560.51	10	104	1028	1105.01	1054	105		
325560.56	10	104	1028	1105.01	1072	101		
325560.56	10	104	1028	1105.01	1072	102		
325560.56	10	104	1028	1105.01	1072	103		
325560.56	10	104	1028	1105.01	1072	104		
325560.56	10	104	1028	1105.01	1072	105		
325560.61	10	104	1028	1105.01	1110	101		
325560.61	10	104	1028	1105.01	1110	102		
325560.61	10	104	1028	1105.01	1110	103		
325560.61	10	104	1028	1105.01	1110	104		
325560.61	10	104	1028	1105.01	1110	105		
325560.66	10	104	1028	1105.01	1117	101		
325560.66	10	104	1028	1105.01	1117	102		
325560.66	10	104	1028	1105.01	1117	103		
325560.66	10	104	1028	1105.01	1117	104		
325560.66	10	104	1028	1105.01	1117	105		
325560.71	10	104	1028	1106.01	1054	101		
325560.71	10	104	1028	1106.01	1054	102		
325560.71	10	104	1028	1106.01	1054	103		
325560.71	10	104	1028	1106.01	1054	104		
325560.71	10	104	1028	1106.01	1054	105		
325560.76	10	104	1028	1106.01	1072	101		
325560.76	10	104	1028	1106.01	1072	102		
325560.76	10	104	1028	1106.01	1072	103		
325560.76	10	104	1028	1106.01	1072	104		
325560.76	10	104	1028	1106.01	1072	105		
325560.81	10	104	1028	1106.01	1110	101		
325560.81	10	104	1028	1106.01	1110	102		
325560.81	10	104	1028	1106.01	1110	103		
325560.81	10	104	1028	1106.01	1110	104		
325560.81	10	104	1028	1106.01	1110	105		
325560.86	10	104	1028	1106.01	1117	101		
325560.86	10	104	1028	1106.01	1117	102		
325560.86	10	104	1028	1106.01	1117	103		
325560.86	10	104	1028	1106.01	1117	104		
325560.86	10	104	1028	1106.01	1117	105		
325560.91	10	105	1029	1107.01	1024	101		
325560.91	10	105	1029	1107.01	1024	102		
325560.91	10	105	1029	1107.01	1024	103		
325560.91	10	105	1029	1107.01	1024	104		
325560.91	10	105	1029	1107.01	1024	105		
325560.96	10	105	1029	1107.01	1031	101		
325560.96	10	105	1029	1107.01	1031	102		
325560.96	10	105	1029	1107.01	1031	103		
325560.96	10	105	1029	1107.01	1031	104		
325560.96	10	105	1029	1107.01	1031	105		
325561	10	105	1029	1107.01	1033	101		
325561	10	105	1029	1107.01	1033	102		
325561	10	105	1029	1107.01	1033	103		
325561	10	105	1029	1107.01	1033	104		
325561	10	105	1029	1107.01	1033	105		
325561.05	10	105	1029	1107.01	1037	101		
325561.05	10	105	1029	1107.01	1037	102		
325561.05	10	105	1029	1107.01	1037	103		
